"ENTREZ_GENE_ID","expressed","top"
"100133053","0","0"
"360155","0","0"
"729815","0","0"
"400242","0","0"
"1302","0","0"
"149373","0","0"
"390616","0","0"
"6257","0","0"
"5696","1","1"
"83552","0","0"
"104533120","0","0"
"414777","0","0"
"3111","0","0"
"9674","0","0"
"55937","0","0"
"10554","0","0"
"644093","0","0"
"646324","0","0"
"11270","0","0"
"100873933","0","0"
"728393","0","0"
"100507362","0","0"
"145241","0","0"
"80862","0","0"
"90271","0","0"
"100507605","0","0"
"101927440","0","0"
"100507582","0","0"
"101928389","0","0"
"3113","1","0"
"100874102","0","0"
"8705","0","0"
"57000","0","0"
"100874238","0","0"
"101927661","0","0"
"100874214","0","0"
"101927171","0","0"
"100509894","0","0"
"89870","0","0"
"104326055","0","0"
"100379174","0","0"
"7940","0","0"
"645676","0","0"
"80740","0","0"
"374987","0","0"
"283025","0","0"
"3303","0","0"
"448835","0","0"
"100126791","0","0"
"284900","0","0"
"80863","0","0"
"100507547","0","0"
"100134015","0","0"
"89870","0","0"
"84968","0","0"
"26529","0","0"
"100873969","0","0"
"199","0","0"
"2794","1","0"
"150291","0","0"
"401247","0","0"
"101929567","0","0"
"7918","0","0"
"100507477","0","0"
"6293","0","0"
"106478957","0","0"
"100169851","0","0"
"403273","0","0"
"100507114","0","0"
"101927630","0","0"
"101929260","0","0"
"100874212","0","0"
"105373010","0","0"
"7920","0","0"
"101928335","0","0"
"104355137","0","0"
"101929086","0","0"
"101927125","0","0"
"100874058","0","0"
"340581","0","0"
"440132","0","0"
"9278","0","0"
"112268411","0","0"
"101929680","0","0"
"102724058","0","0"
"105373525","0","0"
"105373054","0","0"
"392188","0","0"
"645402","0","0"
"728082","0","0"
"101928337","0","0"
"101929099","0","0"
"100506469","0","0"
"23","1","1"
"101928303","0","0"
"102800315","0","0"
"3113","1","0"
"57176","0","0"
"80740","0","0"
"100873944","0","0"
"4795","0","0"
"100873937","0","0"
"400945","0","0"
"7148","0","0"
"9277","0","0"
"6046","1","1"
"7148","0","0"
"4050","1","0"
"100885782","0","0"
"8859","0","0"
"3305","0","0"
"101928381","0","0"
"163742","0","0"
"10824","0","0"
"101927498","0","0"
"10211","1","0"
"105373051","0","0"
"154790","0","0"
"58486","1","0"
"441046","0","0"
"283303","0","0"
"107984360","0","0"
"105375430","0","0"
"101929582","0","0"
"100038246","0","0"
"259197","1","0"
"342618","0","0"
"644591","0","0"
"101928333","0","0"
"23","1","1"
"112935969","0","0"
"4795","0","0"
"5089","0","0"
"2574","0","0"
"2576","0","0"
"2578","0","0"
"2579","0","0"
"26748","0","0"
"729408","0","0"
"100008586","0","0"
"153910","0","0"
"728096","0","0"
"101926942","0","0"
"100874261","0","0"
"150135","0","0"
"101927476","0","0"
"646000","0","0"
"259285","0","0"
"135644","0","0"
"401491","0","0"
"3117","0","0"
"100133612","0","0"
"100289087","0","0"
"170954","1","0"
"107987457","1","0"
"101928271","0","0"
"5696","1","1"
"171222","0","0"
"643311","0","0"
"101928748","0","0"
"101929328","0","0"
"6892","1","1"
"101927683","0","0"
"150197","0","0"
"100506108","0","0"
"101928201","0","0"
"221504","0","0"
"100873972","0","0"
"106478956","0","0"
"101927973","0","0"
"102723971","0","0"
"105378668","0","0"
"728658","1","0"
"6992","0","0"
"4340","0","0"
"10255","0","0"
"80862","0","0"
"54753","0","0"
"102724679","0","0"
"101928530","0","0"
"100306951","0","0"
"721","0","0"
"3133","1","1"
"105377860","0","0"
"3441","0","0"
"9374","0","0"
"104326193","0","0"
"106481742","0","0"
"106780825","0","0"
"100505588","0","0"
"10665","0","0"
"100506922","0","0"
"3115","1","0"
"63940","1","0"
"54848","0","0"
"100506897","0","0"
"148756","0","0"
"101928778","0","0"
"414778","0","0"
"101927189","0","0"
"101927449","0","0"
"100506881","0","0"
"414245","0","0"
"10919","1","0"
"643854","0","0"
"1797","0","0"
"106478956","0","0"
"644838","0","0"
"339789","0","0"
"101928700","0","0"
"102724589","0","0"
"8705","0","0"
"30834","0","0"
"100506963","0","0"
"101060544","0","0"
"618","0","0"
"57819","0","0"
"100134368","0","0"
"100506428","0","0"
"100287114","0","0"
"414760","0","0"
"100874088","0","0"
"11270","0","0"
"101927258","0","0"
"285045","0","0"
"254128","0","0"
"112840933","0","0"
"751580","0","0"
"10554","0","0"
"202299","0","0"
"3123","1","0"
"2968","0","0"
"81571","0","0"
"58530","0","0"
"110599563","0","0"
"107984773","0","0"
"4050","1","0"
"442191","0","0"
"157556","0","0"
"30834","0","0"
"105372894","0","0"
"102725532","0","0"
"105371458","0","0"
"80352","0","0"
"101927547","0","0"
"259197","1","0"
"646498","0","0"
"219870","0","0"
"101927964","0","0"
"100874282","0","0"
"84850","0","0"
"414760","0","0"
"221545","0","0"
"101927701","0","0"
"3107","1","1"
"220930","0","0"
"392188","0","0"
"135644","0","0"
"83867","0","0"
"104533120","0","0"
"2550","0","0"
"63940","1","0"
"9278","0","0"
"442720","0","0"
"105375166","0","0"
"5987","0","0"
"285834","0","0"
"9656","1","0"
"221545","0","0"
"101927164","0","0"
"259197","1","0"
"10866","1","0"
"134860","0","0"
"2550","0","0"
"1041","0","0"
"100144597","0","0"
"1041","0","0"
"79804","0","0"
"105376468","0","0"
"646603","0","0"
"100131213","0","0"
"8870","0","0"
"415056","0","0"
"105376023","0","0"
"1041","0","0"
"84752","0","0"
"441094","0","0"
"91368","0","0"
"10107","0","0"
"101928495","0","0"
"3135","0","0"
"100507391","0","0"
"151234","0","0"
"150142","0","0"
"100130880","0","0"
"284428","0","0"
"100499405","0","0"
"100130331","0","0"
"26531","0","0"
"105373400","0","0"
"101929624","0","0"
"440757","0","0"
"116511","0","0"
"1159","0","0"
"339442","0","0"
"101928973","0","0"
"100506866","0","0"
"101927055","0","0"
"100289098","0","0"
"105374461","0","0"
"100861516","0","0"
"401934","0","0"
"4439","0","0"
"10471","0","0"
"100130954","0","0"
"5089","0","0"
"399968","0","0"
"100129066","0","0"
"112267897","0","0"
"403253","0","0"
"101929685","0","0"
"100507034","0","0"
"100505964","0","0"
"6992","0","0"
"177","0","0"
"646960","0","0"
"149047","0","0"
"84793","0","0"
"102723661","0","0"
"100129842","0","0"
"5863","0","0"
"388553","0","0"
"106480429","0","0"
"80739","0","0"
"101928438","0","0"
"5987","0","0"
"400794","0","0"
"101928661","0","0"
"101928891","0","0"
"105373876","0","0"
"105372751","0","0"
"387723","0","0"
"105378580","0","0"
"80741","0","0"
"100130476","1","0"
"101927891","0","0"
"3134","1","0"
"728978","0","0"
"729993","0","0"
"26648","0","0"
"439990","0","0"
"101929926","0","0"
"3117","0","0"
"3118","0","0"
"110806286","0","0"
"102723487","0","0"
"100101115","0","0"
"101927924","0","0"
"23615","0","0"
"102725019","0","0"
"101927396","0","0"
"5460","0","0"
"101927512","0","0"
"644135","0","0"
"6891","1","0"
"645520","0","0"
"100101938","0","0"
"400958","0","0"
"3833","0","0"
"339804","0","0"
"101929653","0","0"
"388830","0","0"
"105376946","0","0"
"339822","0","0"
"729422","0","0"
"100169752","0","0"
"101929705","0","0"
"101929006","0","0"
"345611","0","0"
"645382","0","0"
"10107","0","0"
"101928596","0","0"
"3115","1","0"
"100861518","0","0"
"3303","0","0"
"199","0","0"
"102725193","0","0"
"440934","0","0"
"80352","0","0"
"100189589","0","0"
"100874342","0","0"
"101929570","0","0"
"104355141","0","0"
"276","0","0"
"285550","0","0"
"442191","0","0"
"152118","0","0"
"106144585","0","0"
"105379270","0","0"
"100507516","0","0"
"259197","1","0"
"10255","0","0"
"389376","0","0"
"101927497","0","0"
"5863","0","0"
"6992","0","0"
"4340","0","0"
"645202","0","0"
"645030","0","0"
"100506271","0","0"
"102724434","0","0"
"645682","0","0"
"100874158","0","0"
"10665","0","0"
"100874048","0","0"
"7919","1","0"
"401247","0","0"
"285834","0","0"
"221527","0","0"
"101929010","0","0"
"401251","0","0"
"105375014","0","0"
"100996570","0","0"
"101929011","0","0"
"102723927","0","0"
"55539","0","0"
"439949","0","0"
"100506334","0","0"
"728072","0","0"
"394263","0","0"
"339400","0","0"
"11191","0","0"
"105378137","0","0"
"101928399","0","0"
"101927851","0","0"
"106478970","0","0"
"104533120","0","0"
"105372950","0","0"
"80863","0","0"
"100507547","0","0"
"100303491","0","0"
"348761","0","0"
"414765","0","0"
"106478957","0","0"
"101929730","0","0"
"474170","0","0"
"101929337","0","0"
"650655","0","0"
"645434","0","0"
"5514","1","0"
"55592","1","0"
"103352539","0","0"
"4050","1","0"
"100506737","0","0"
"100188949","0","0"
"4049","1","0"
"339751","0","0"
"10919","1","0"
"100874093","0","0"
"253018","0","0"
"26240","0","0"
"102723318","0","0"
"101927682","0","0"
"4855","0","0"
"100506215","0","0"
"100996251","0","0"
"80737","0","0"
"347411","0","0"
"101928677","0","0"
"107984977","0","0"
"105375013","0","0"
"101927641","0","0"
"106480429","0","0"
"90120","0","0"
"101927248","0","0"
"285834","0","0"
"401250","0","0"
"343171","0","0"
"378828","0","0"
"100507127","0","0"
"389860","0","0"
"101927760","0","0"
"101928795","0","0"
"4277","0","0"
"101340252","0","0"
"109617020","0","0"
"692058","0","0"
"654322","0","0"
"100302164","0","0"
"100302225","0","0"
"26808","0","0"
"100302179","0","0"
"26773","0","0"
"26772","0","0"
"692223","0","0"
"26809","0","0"
"26795","0","0"
"100302190","0","0"
"100302243","0","0"
"677767","0","0"
"107397392","0","0"
"101340251","0","0"
"677777","0","0"
"677765","0","0"
"100113379","0","0"
"100147744","0","0"
"109616980","0","0"
"677828","0","0"
"692148","0","0"
"338427","0","0"
"692084","0","0"
"100422911","0","0"
"100422922","0","0"
"100113380","0","0"
"677882","0","0"
"677885","0","0"
"338429","0","0"
"100124534","0","0"
"692072","0","0"
"101928405","0","0"
"100128164","0","0"
"252955","0","0"
"81567","0","0"
"652968","0","0"
"58496","0","0"
"7844","1","0"
"10432","0","0"
"100506506","0","0"
"3109","0","0"
"100134259","0","0"
"103625681","0","0"
"84964","0","0"
"142686","0","0"
"56136","0","0"
"105377180","0","0"
"101927346","0","0"
"3112","0","0"
"3108","1","0"
"285141","0","0"
"10324","0","0"
"105374042","0","0"
"58496","0","0"
"100507274","0","0"
"352954","0","0"
"100506826","0","0"
"84559","0","0"
"401634","0","0"
"255025","0","0"
"26219","0","0"
"285051","0","0"
"100874089","0","0"
"3139","0","0"
"100419008","0","0"
"728637","0","0"
"151325","0","0"
"100507062","0","0"
"4830","0","0"
"8742","0","0"
"284040","0","0"
"60489","1","0"
"105375115","0","0"
"100873945","0","0"
"54106","0","0"
"259215","0","0"
"629","0","0"
"5252","1","0"
"23559","0","0"
"51373","0","0"
"100873993","0","0"
"440560","0","0"
"283507","0","0"
"5698","1","0"
"1668","0","0"
"51608","0","0"
"79897","0","0"
"202658","0","0"
"100506765","0","0"
"83899","0","0"
"400793","0","0"
"158","1","0"
"101927149","0","0"
"79897","0","0"
"202658","0","0"
"101930094","0","0"
"23547","0","0"
"80864","0","0"
"11027","0","0"
"105374119","0","0"
"259215","0","0"
"100885796","0","0"
"84066","0","0"
"100505687","0","0"
"109729161","0","0"
"280","0","0"
"100507537","0","0"
"58496","0","0"
"107986114","0","0"
"5698","1","0"
"149934","0","0"
"5698","1","0"
"81696","0","0"
"101928085","0","0"
"100873983","0","0"
"5098","0","0"
"643160","0","0"
"100874200","0","0"
"100287482","0","0"
"147947","0","0"
"90639","1","0"
"728358","0","0"
"100874201","0","0"
"146771","0","0"
"100126793","0","0"
"84129","0","0"
"100506281","0","0"
"53938","0","0"
"353137","0","0"
"80864","0","0"
"3812","0","0"
"101927152","0","0"
"285205","0","0"
"337960","0","0"
"58496","0","0"
"2310","0","0"
"114758","0","0"
"118432","0","0"
"100048912","0","0"
"23495","0","0"
"5698","1","0"
"100874091","0","0"
"728318","0","0"
"100874039","0","0"
"54596","0","0"
"101243545","0","0"
"358","0","0"
"80864","0","0"
"100874083","0","0"
"201651","0","0"
"347127","0","0"
"338872","0","0"
"57461","0","0"
"10687","0","0"
"399829","0","0"
"401387","0","0"
"100506243","0","0"
"56097","0","0"
"246312","0","0"
"115557","0","0"
"414778","0","0"
"387521","0","0"
"57665","0","0"
"100507642","0","0"
"100132476","0","0"
"730091","0","0"
"100134713","0","0"
"257068","0","0"
"101929694","0","0"
"101926903","0","0"
"414778","0","0"
"259215","0","0"
"4282","0","0"
"100506489","0","0"
"221883","0","0"
"653160","0","0"
"147804","0","0"
"414778","0","0"
"221078","0","0"
"401103","0","0"
"284344","0","0"
"3112","0","0"
"100652759","0","0"
"54600","0","0"
"386680","0","0"
"57002","0","0"
"388761","0","0"
"100507461","0","0"
"58496","0","0"
"100874246","0","0"
"101929335","0","0"
"285286","0","0"
"3139","0","0"
"6997","0","0"
"105374057","0","0"
"401081","0","0"
"57830","0","0"
"629","0","0"
"27297","0","0"
"101927056","0","0"
"3109","0","0"
"100128025","0","0"
"101927111","0","0"
"374286","0","0"
"101927494","0","0"
"101928190","0","0"
"6173","0","0"
"105375483","0","0"
"100874016","0","0"
"57026","0","0"
"647107","0","0"
"79897","0","0"
"202658","0","0"
"3112","0","0"
"283460","0","0"
"3108","1","0"
"9936","0","0"
"80864","0","0"
"9551","0","0"
"151658","0","0"
"100506994","0","0"
"6757","0","0"
"105374205","0","0"
"23779","0","0"
"105371430","0","0"
"629","0","0"
"105374177","0","0"
"387036","0","0"
"10093","1","0"
"100131117","0","0"
"1325","0","0"
"101927832","0","0"
"85280","0","0"
"387267","0","0"
"54658","0","0"
"11185","0","0"
"100874037","0","0"
"104310350","0","0"
"3109","0","0"
"10552","1","0"
"100505609","0","0"
"8577","0","0"
"414778","0","0"
"58496","0","0"
"220832","0","0"
"204010","0","0"
"101927974","0","0"
"104355289","0","0"
"100131434","0","0"
"79897","0","0"
"202658","0","0"
"6700","0","0"
"105370757","0","0"
"259215","0","0"
"27442","0","0"
"539","0","0"
"80301","0","0"
"541565","0","0"
"79897","0","0"
"202658","0","0"
"23761","1","0"
"3112","0","0"
"101929159","0","0"
"112817","0","0"
"5822","0","0"
"102546299","0","0"
"5297","1","0"
"115653","0","0"
"81797","0","0"
"25764","0","0"
"80864","0","0"
"255654","0","0"
"285224","0","0"
"3109","0","0"
"23600","0","0"
"51537","0","0"
"107986096","0","0"
"8420","1","0"
"102723629","0","0"
"105376382","0","0"
"83864","0","0"
"398","0","0"
"730102","0","0"
"100874351","0","0"
"140290","0","0"
"5670","0","0"
"3139","0","0"
"26286","1","0"
"632","0","0"
"285972","0","0"
"128977","0","0"
"23089","0","0"
"100507661","0","0"
"113939925","0","0"
"81696","0","0"
"101929754","0","0"
"101735302","0","0"
"629","0","0"
"105377192","0","0"
"3108","1","0"
"728090","0","0"
"54576","0","0"
"100874084","0","0"
"3692","1","0"
"100506724","0","0"
"3109","0","0"
"378950","0","0"
"100169989","0","0"
"56098","0","0"
"101929238","0","0"
"11036","0","0"
"55052","0","0"
"348110","0","0"
"100996490","0","0"
"54575","0","0"
"401074","0","0"
"100874019","0","0"
"5273","0","0"
"3109","0","0"
"100130935","0","0"
"8512","0","0"
"26063","0","0"
"2790","0","0"
"440970","0","0"
"3108","1","0"
"101928521","0","0"
"1270","0","0"
"5698","1","0"
"728591","0","0"
"79897","0","0"
"202658","0","0"
"340526","0","0"
"100874131","0","0"
"79986","0","0"
"105377175","0","0"
"9907","0","0"
"347689","0","0"
"163051","0","0"
"161497","0","0"
"378948","0","0"
"110806300","0","0"
"100874036","0","0"
"30816","0","0"
"101926934","0","0"
"259215","0","0"
"79897","0","0"
"202658","0","0"
"159162","0","0"
"8637","0","0"
"148753","0","0"
"150000","0","0"
"5698","1","0"
"100507524","0","0"
"400735","0","0"
"201617","0","0"
"5680","0","0"
"5672","0","0"
"9553","0","0"
"100996447","0","0"
"57553","0","0"
"3108","1","0"
"285194","0","0"
"692312","0","0"
"3108","1","0"
"101929054","0","0"
"56134","0","0"
"11037","0","0"
"11230","0","0"
"391123","0","0"
"647087","1","0"
"283480","0","0"
"107986046","0","0"
"148713","0","0"
"154881","0","0"
"1945","0","0"
"100887750","0","0"
"353376","0","0"
"81696","0","0"
"401115","0","0"
"27160","0","0"
"24142","0","0"
"645249","0","0"
"279","0","0"
"386678","0","0"
"3139","0","0"
"3112","0","0"
"8771","0","0"
"140870","0","0"
"105375355","0","0"
"629","0","0"
"105377096","0","0"
"101926983","0","0"
"5698","1","0"
"3112","0","0"
"388820","0","0"
"339894","0","0"
"3588","0","0"
"629","0","0"
"642819","0","0"
"116143","0","0"
"4831","0","0"
"728290","0","0"
"344595","0","0"
"100137049","0","0"
"10637","0","0"
"149465","0","0"
"100874237","0","0"
"100132247","0","0"
"3108","1","0"
"7268","0","0"
"81696","0","0"
"113157","0","0"
"100506144","0","0"
"3139","0","0"
"3804","0","0"
"202459","0","0"
"100137047","0","0"
"101929717","0","0"
"259215","0","0"
"140564","0","0"
"100507389","0","0"
"100507210","0","0"
"100131176","0","0"
"100874029","0","0"
"401427","0","0"
"80864","0","0"
"114794","0","0"
"80086","0","0"
"64968","0","0"
"84450","0","0"
"2938","0","0"
"5698","1","0"
"728448","0","0"
"57529","0","0"
"95","0","0"
"9054","0","0"
"645745","0","0"
"337970","0","0"
"692099","0","0"
"1650","1","0"
"101928376","0","0"
"401232","0","0"
"147007","0","0"
"353144","0","0"
"2939","0","0"
"6705","0","0"
"552891","0","0"
"54577","0","0"
"105377105","0","0"
"5032","0","0"
"101559451","0","0"
"85014","0","0"
"104502416","0","0"
"720","0","0"
"110384692","0","0"
"101927123","0","0"
"100289187","0","0"
"646168","0","0"
"64396","0","0"
"402778","0","0"
"105374244","0","0"
"55861","0","0"
"347694","0","0"
"101928790","0","0"
"503639","0","0"
"285401","0","0"
"58530","0","0"
"110599563","0","0"
"337974","0","0"
"105377108","0","0"
"378949","0","0"
"2119","0","0"
"440050","0","0"
"3078","0","0"
"80864","0","0"
"10137","1","0"
"54657","0","0"
"405754","0","0"
"79168","0","0"
"91179","0","0"
"100874101","0","0"
"27350","1","0"
"85291","0","0"
"101927992","0","0"
"101929316","0","0"
"103344930","0","0"
"642636","0","0"
"152206","0","0"
"151516","0","0"
"81392","0","0"
"337975","0","0"
"58496","0","0"
"100287639","0","0"
"7335","0","0"
"100142659","0","0"
"442213","0","0"
"414778","0","0"
"3139","0","0"
"720","0","0"
"110384692","0","0"
"3043","0","0"
"1415","0","0"
"10443","1","1"
"101927657","0","0"
"100507300","0","0"
"101928445","0","0"
"100506495","0","0"
"101929538","0","0"
"643770","0","0"
"729678","0","0"
"255130","0","0"
"105375650","0","0"
"144571","0","0"
"100506020","0","0"
"101927612","0","0"
"100130231","1","0"
"101930370","0","0"
"386627","0","0"
"101929066","0","0"
"101929595","0","0"
"107986298","0","0"
"101928646","0","0"
"100996419","0","0"
"101929468","0","0"
"101928075","0","0"
"101929765","0","0"
"100507283","0","0"
"440028","0","0"
"645323","0","0"
"283131","1","1"
"101928784","0","0"
"101929295","0","0"
"728769","0","0"
"101927204","0","0"
"497258","0","0"
"100506068","0","0"
"100506660","0","0"
"101928100","1","0"
"283387","0","0"
"92285","0","0"
"728339","0","0"
"101927480","0","0"
"101056700","0","0"
"101929076","0","0"
"729506","0","0"
"100129931","0","0"
"145837","0","0"
"101927740","0","0"
"101928989","0","0"
"1050","0","0"
"100505648","0","0"
"100652791","0","0"
"109729137","0","0"
"101927074","0","0"
"400512","0","0"
"641638","1","0"
"101928809","0","0"
"644873","0","0"
"100996286","0","0"
"645513","0","0"
"101928725","0","0"
"100862662","0","0"
"152195","0","0"
"101929241","0","0"
"100287015","0","0"
"100507053","0","0"
"286059","0","0"
"100505676","0","0"
"100289388","0","0"
"101928580","0","0"
"101929524","0","0"
"388011","0","0"
"727677","0","0"
"283104","0","0"
"101928053","0","0"
"645485","0","0"
"101929402","0","0"
"286190","0","0"
"105369192","0","0"
"283856","0","0"
"101928597","0","0"
"100505658","0","0"
"100507632","0","0"
"101929290","0","0"
"100506368","0","0"
"339988","0","0"
"101929759","0","0"
"101929210","0","0"
"283575","0","0"
"105377348","0","0"
"389641","0","0"
"100652846","0","0"
"284080","0","0"
"642924","0","0"
"55766","0","0"
"85001","0","0"
"101928388","0","0"
"503569","0","0"
"645078","0","0"
"106699570","0","0"
"100505678","0","0"
"101927282","0","0"
"390595","0","0"
"144481","0","0"
"192111","0","0"
"105369147","0","0"
"101928002","0","0"
"338739","0","0"
"338817","0","0"
"439933","0","0"
"102546294","0","0"
"102723562","0","0"
"400541","0","0"
"440288","0","0"
"729013","0","0"
"85364","0","0"
"100507250","0","0"
"100289274","0","0"
"101928847","0","0"
"100852407","0","0"
"100506314","0","0"
"100505738","0","0"
"729082","0","0"
"100131067","0","0"
"100506540","0","0"
"11344","0","0"
"441009","0","0"
"92935","0","0"
"100507401","0","0"
"100507266","0","0"
"158880","0","0"
"100233209","1","0"
"644248","0","0"
"257396","0","0"
"101928721","0","0"
"100505894","0","0"
"283214","0","0"
"100533182","0","0"
"283663","0","0"
"100506668","0","0"
"285512","0","0"
"100128386","0","0"
"593","0","0"
"3640","0","0"
"102546228","0","0"
"105378220","0","0"
"285577","0","0"
"101928569","0","0"
"105374436","0","0"
"126","0","0"
"101929505","0","0"
"202658","0","0"
"101928509","0","0"
"26530","0","0"
"728081","0","0"
"109729164","0","0"
"101927849","0","0"
"100874024","0","0"
"104472519","0","0"
"105374410","0","0"
"100505893","0","0"
"100861517","0","0"
"440101","0","0"
"100507602","0","0"
"105371814","0","0"
"340113","0","0"
"105374484","0","0"
"641365","0","0"
"101929423","0","0"
"101927543","0","0"
"100506085","0","0"
"100506013","0","0"
"100507528","0","0"
"101927917","0","0"
"984","1","0"
"101928288","0","0"
"201853","0","0"
"102477328","0","0"
"56135","0","0"
"441864","0","0"
"553158","0","0"
"285505","0","0"
"400456","0","0"
"56120","0","0"
"101929544","0","0"
"101929745","0","0"
"101927075","0","0"
"100996385","0","0"
"727856","0","0"
"100287596","0","0"
"100288486","0","0"
"134187","0","0"
"654790","0","0"
"25864","0","0"
"594840","0","0"
"114821","0","0"
"389652","0","0"
"100131089","0","0"
"100133234","0","0"
"101928651","0","0"
"157273","0","0"
"283731","0","0"
"23520","0","0"
"100506475","0","0"
"100526772","0","0"
"171220","0","0"
"441374","0","0"
"100526737","0","0"
"100874002","0","0"
"285407","0","0"
"100526664","0","0"
"104310351","0","0"
"100505625","0","0"
"152742","0","0"
"107161159","0","0"
"283152","0","0"
"285556","0","0"
"348808","0","0"
"102467147","0","0"
"100852408","0","0"
"101929237","0","0"
"89","0","0"
"102467212","0","0"
"116033993","0","0"
"100505989","0","0"
"105378960","0","0"
"100505545","0","0"
"100507639","0","0"
"101928443","0","0"
"10895","0","0"
"441369","0","0"
"102577424","0","0"
"105377441","0","0"
"407977","0","0"
"100506122","0","0"
"439936","0","0"
"646576","0","0"
"100124412","0","0"
"102723313","0","0"
"105379098","0","0"
"342184","0","0"
"340107","0","0"
"100526740","0","0"
"100287404","0","0"
"100507291","0","0"
"100287513","0","0"
"101929470","0","0"
"105374618","0","0"
"109729131","0","0"
"26530","0","0"
"387055","0","0"
"101927096","0","0"
"677784","0","0"
"105664404","0","0"
"101927953","0","0"
"26530","0","0"
"100287327","0","0"
"101928590","0","0"
"23354","0","0"
"102467225","0","0"
"643036","0","0"
"100526773","0","0"
"105374374","0","0"
"56138","0","0"
"389273","0","0"
"105379132","0","0"
"100506229","0","0"
"105377488","0","0"
"283352","0","0"
"101928857","0","0"
"267020","0","0"
"643714","0","0"
"101060498","0","0"
"441027","0","0"
"101929095","0","0"
"400084","0","0"
"105378992","0","0"
"101928924","0","0"
"105377536","0","0"
"100874530","0","0"
"105377480","0","0"
"101929081","0","0"
"101927040","0","0"
"100506444","0","0"
"101927592","0","0"
"100507584","0","0"
"100885776","0","0"
"101928858","0","0"
"100270680","0","0"
"401164","0","0"
"105377245","0","0"
"101927274","0","0"
"101805492","0","0"
"101929412","0","0"
"101928052","0","0"
"103689846","0","0"
"100996645","0","0"
"4671","0","0"
"729288","0","0"
"285419","0","0"
"388569","0","0"
"285638","0","0"
"221409","0","0"
"101927134","0","0"
"101929743","0","0"
"101927207","0","0"
"101928151","0","0"
"101929153","0","0"
"109864269","0","0"
"101928776","0","0"
"100506465","0","0"
"100874361","0","0"
"26530","0","0"
"442497","0","0"
"645104","0","0"
"101928539","0","0"
"100129917","0","0"
"105377355","0","0"
"107986313","0","0"
"100292680","0","0"
"101929577","0","0"
"100874366","0","0"
"340073","0","0"
"102723526","0","0"
"106144599","0","0"
"100506564","0","0"
"574538","0","0"
"101929199","0","0"
"100506462","0","0"
"163050","0","0"
"101929353","0","0"
"101929109","0","0"
"90342","0","0"
"100507388","0","0"
"105379006","0","0"
"285626","0","0"
"101926904","0","0"
"100506406","0","0"
"641700","0","0"
"285692","0","0"
"105374647","0","0"
"677770","0","0"
"102467074","0","0"
"100287478","0","0"
"157381","0","0"
"102724700","0","0"
"101929215","0","0"
"105374624","0","0"
"100506907","0","0"
"105379054","0","0"
"105374104","0","0"
"222537","0","0"
"100463289","0","0"
"148003","0","0"
"100526767","0","0"
"100874374","0","0"
"100288866","0","0"
"10016","1","0"
"100859921","0","0"
"284865","0","0"
"653125","0","0"
"57733","0","0"
"283847","0","0"
"107987420","0","0"
"107987434","0","0"
"25907","0","0"
"85003","0","0"
"100526783","0","0"
"641364","0","0"
"105377602","0","0"
"101929064","0","0"
"374887","0","0"
"101929340","0","0"
"101927237","0","0"
"105374516","0","0"
"100873948","0","0"
"110231149","0","0"
"253962","0","0"
"101929141","0","0"
"100506142","0","0"
"56139","0","0"
"401134","0","0"
"101928600","0","0"
"100874364","0","0"
"100526693","0","0"
"102546226","0","0"
"100873940","0","0"
"105377448","0","0"
"100101121","0","0"
"440119","0","0"
"100874204","0","0"
"100874275","0","0"
"101927495","0","0"
"101929472","0","0"
"107986319","0","0"
"10744","0","0"
"105377556","0","0"
"101928223","0","0"
"100128059","0","0"
"105371824","0","0"
"26530","0","0"
"101926926","0","0"
"100507096","0","0"
"152578","0","0"
"107986281","0","0"
"283140","0","0"
"57604","0","0"
"255403","0","0"
"389203","0","0"
"105377623","0","0"
"153163","0","0"
"102546227","0","0"
"100506035","0","0"
"643401","0","0"
"105377671","0","0"
"2994","0","0"
"81797","0","0"
"101927124","0","0"
"100996694","0","0"
"101929034","0","0"
"729522","0","0"
"57481","0","0"
"100130017","0","0"
"100505811","0","0"
"101927808","0","0"
"728040","0","0"
"105378966","0","0"
"100874363","0","0"
"339978","0","0"
"400916","0","0"
"152756","0","0"
"401172","0","0"
"101929227","0","0"
"1018","0","0"
"105369364","0","0"
"27239","0","0"
"101928203","0","0"
"105374631","0","0"
"101928978","0","0"
"101927780","0","0"
"102546229","0","0"
"90423","0","0"
"2738","0","0"
"101929176","0","0"
"101927659","0","0"
"100506791","0","0"
"106144578","0","0"
"339874","0","0"
"100133461","0","0"
"101929071","0","0"
"111082989","0","0"
"110599563","0","0"
"100240735","0","0"
"105377617","0","0"
"101929261","0","0"
"345051","0","0"
"654780","0","0"
"101928478","0","0"
"100526761","0","0"
"110117498","0","0"
"6414","0","0"
"101928971","0","0"
"100526794","0","0"
"400043","0","0"
"100287441","0","0"
"105369187","0","0"
"101928877","0","0"
"100419170","0","0"
"101927007","0","0"
"105374428","0","0"
"58510","0","0"
"100505841","0","0"
"101929123","0","0"
"644145","0","0"
"401177","0","0"
"100287364","0","0"
"100144602","0","0"
"105374438","0","0"
"121952","0","0"
"105616916","0","0"
"102724776","0","0"
"101928532","0","0"
"100873939","0","0"
"106478968","0","0"
"101928622","0","0"
"100861468","0","0"
"2749","0","0"
"100506107","0","0"
"100505616","0","0"
"105370401","0","0"
"100874259","0","0"
"102467213","0","0"
"105377652","0","0"
"340074","0","0"
