ENTREZ_GENE_ID,prote_exp,prote_top,bulk_exp,bulk_top,Express
140886,,,0.0,0.0,0
140890,1.0,0.0,0.0,0.0,0
140893,,,0.0,0.0,0
140894,,,0.0,0.0,0
1409,,,0.0,0.0,0
140901,0.0,0.0,0.0,0.0,0
140902,,,0.0,0.0,0
140947,,,0.0,0.0,0
141,1.0,0.0,0.0,0.0,0
1410,,,0.0,0.0,0
1411,,,0.0,0.0,0
1412,,,0.0,0.0,0
1413,,,0.0,0.0,0
1414,,,0.0,0.0,0
1415,,,0.0,0.0,0
1416,,,0.0,0.0,0
1417,,,0.0,0.0,0
1418,,,0.0,0.0,0
1419,,,0.0,0.0,0
142,1.0,1.0,0.0,0.0,1
1420,,,0.0,0.0,0
1421,,,0.0,0.0,0
142678,,,0.0,0.0,0
142679,0.0,0.0,0.0,0.0,0
142680,,,0.0,0.0,0
142683,,,0.0,0.0,0
142684,,,0.0,0.0,0
142685,,,0.0,0.0,0
142686,,,0.0,0.0,0
142689,,,0.0,0.0,0
1427,,,0.0,0.0,0
1428,1.0,0.0,0.0,0.0,0
142827,,,0.0,0.0,0
142891,,,0.0,0.0,0
1429,1.0,1.0,0.0,0.0,1
142910,,,0.0,0.0,0
142913,,,0.0,0.0,0
142940,1.0,0.0,0.0,0.0,0
143,1.0,0.0,1.0,1.0,1
143098,1.0,0.0,0.0,0.0,0
1431,1.0,1.0,0.0,0.0,1
143162,,,0.0,0.0,0
143187,1.0,0.0,0.0,0.0,0
1432,1.0,0.0,0.0,0.0,0
143241,,,0.0,0.0,0
143244,,,0.0,0.0,0
143279,,,0.0,0.0,0
143282,,,0.0,0.0,0
143379,,,0.0,0.0,0
143384,1.0,0.0,0.0,0.0,0
1434,1.0,1.0,0.0,0.0,1
143425,,,0.0,0.0,0
143458,,,0.0,0.0,0
143471,,,0.0,0.0,0
143496,,,0.0,0.0,0
1435,0.0,0.0,0.0,0.0,0
143501,,,0.0,0.0,0
143502,,,0.0,0.0,0
143503,,,0.0,0.0,0
143570,,,0.0,0.0,0
1436,0.0,0.0,0.0,0.0,0
143630,,,0.0,0.0,0
143662,,,0.0,0.0,0
143678,,,0.0,0.0,0
143684,,,0.0,0.0,0
143686,1.0,0.0,0.0,0.0,0
143689,,,0.0,0.0,0
1437,0.0,0.0,0.0,0.0,0
1438,1.0,0.0,0.0,0.0,0
143872,,,0.0,0.0,0
143879,,,0.0,0.0,0
143884,1.0,0.0,0.0,0.0,0
143888,1.0,0.0,0.0,0.0,0
1439,1.0,0.0,1.0,0.0,1
143903,,,0.0,0.0,0
143941,,,0.0,0.0,0
1440,,,0.0,0.0,0
144097,,,0.0,0.0,0
1441,0.0,0.0,0.0,0.0,0
144100,,,0.0,0.0,0
144108,1.0,0.0,0.0,0.0,0
144110,,,0.0,0.0,0
144124,,,0.0,0.0,0
144125,,,0.0,0.0,0
144132,,,0.0,0.0,0
144165,0.0,0.0,0.0,0.0,0
144193,,,0.0,0.0,0
144195,,,0.0,0.0,0
1442,,,0.0,0.0,0
144233,,,0.0,0.0,0
144245,,,0.0,0.0,0
1443,,,0.0,0.0,0
144321,,,0.0,0.0,0
144347,,,0.0,0.0,0
144348,,,0.0,0.0,0
144360,,,0.0,0.0,0
144363,,,0.0,0.0,0
1444,,,0.0,0.0,0
144402,1.0,0.0,0.0,0.0,0
144404,,,1.0,1.0,1
144406,,,0.0,0.0,0
144423,,,0.0,0.0,0
144448,,,0.0,0.0,0
144453,,,0.0,0.0,0
144455,,,0.0,0.0,0
144481,,,0.0,0.0,0
144486,,,0.0,0.0,0
1445,1.0,1.0,0.0,0.0,1
144501,,,0.0,0.0,0
144535,,,0.0,0.0,0
144568,1.0,0.0,0.0,0.0,0
144571,,,0.0,0.0,0
144577,,,0.0,0.0,0
1446,,,0.0,0.0,0
144608,,,0.0,0.0,0
144699,,,0.0,0.0,0
1447,,,0.0,0.0,0
144715,,,0.0,0.0,0
144717,,,0.0,0.0,0
144742,,,0.0,0.0,0
144766,,,0.0,0.0,0
144776,,,0.0,0.0,0
1448,,,0.0,0.0,0
144809,,,0.0,0.0,0
144811,1.0,0.0,0.0,0.0,0
144817,,,0.0,0.0,0
144983,,,0.0,0.0,0
145173,,,0.0,0.0,0
145195,,,0.0,0.0,0
1452,1.0,0.0,0.0,0.0,0
145200,,,0.0,0.0,0
145216,,,0.0,0.0,0
145226,,,0.0,0.0,0
145241,,,0.0,0.0,0
145258,,,0.0,0.0,0
145264,0.0,0.0,0.0,0.0,0
145270,,,0.0,0.0,0
145282,,,1.0,0.0,0
1453,1.0,0.0,0.0,0.0,0
145376,,,0.0,0.0,0
145389,,,0.0,0.0,0
1454,0.0,0.0,0.0,0.0,0
145407,,,0.0,0.0,0
145438,,,0.0,0.0,0
145447,,,0.0,0.0,0
145482,1.0,0.0,0.0,0.0,0
145483,,,0.0,0.0,0
145497,,,0.0,0.0,0
1455,1.0,0.0,0.0,0.0,0
145501,,,0.0,0.0,0
145508,1.0,0.0,0.0,0.0,0
145553,1.0,0.0,0.0,0.0,0
145567,1.0,0.0,0.0,0.0,0
145581,,,0.0,0.0,0
1456,1.0,0.0,0.0,0.0,0
145624,,,0.0,0.0,0
145645,,,0.0,0.0,0
145694,,,0.0,0.0,0
1457,1.0,0.0,0.0,0.0,0
145741,,,0.0,0.0,0
145748,,,0.0,0.0,0
145773,,,0.0,0.0,0
145781,,,0.0,0.0,0
145783,,,0.0,0.0,0
145788,,,0.0,0.0,0
145814,,,0.0,0.0,0
145820,,,0.0,0.0,0
145837,,,0.0,0.0,0
145853,,,0.0,0.0,0
145858,,,0.0,0.0,0
145864,,,0.0,0.0,0
145873,,,0.0,0.0,0
1459,1.0,0.0,0.0,0.0,0
145942,,,0.0,0.0,0
145946,,,0.0,0.0,0
145957,,,0.0,0.0,0
145978,,,0.0,0.0,0
146,,,0.0,0.0,0
1460,,,0.0,0.0,0
146050,,,0.0,0.0,0
146057,,,0.0,0.0,0
146059,1.0,0.0,0.0,0.0,0
146167,,,0.0,0.0,0
146177,,,0.0,0.0,0
146183,,,0.0,0.0,0
146198,0.0,0.0,0.0,0.0,0
1462,1.0,0.0,0.0,0.0,0
146206,1.0,0.0,0.0,0.0,0
146212,,,0.0,0.0,0
146223,,,0.0,0.0,0
146225,,,0.0,0.0,0
146227,,,0.0,0.0,0
146279,,,0.0,0.0,0
1463,,,0.0,0.0,0
146310,,,0.0,0.0,0
146325,,,0.0,0.0,0
146330,,,0.0,0.0,0
146336,,,0.0,0.0,0
146378,,,0.0,0.0,0
146395,,,0.0,0.0,0
1464,,,0.0,0.0,0
146429,,,0.0,0.0,0
146433,,,0.0,0.0,0
146434,,,0.0,0.0,0
146439,,,0.0,0.0,0
146456,,,0.0,0.0,0
1465,1.0,1.0,0.0,0.0,1
146512,,,0.0,0.0,0
146513,,,0.0,0.0,0
146540,,,0.0,0.0,0
146542,0.0,0.0,0.0,0.0,0
146547,,,0.0,0.0,0
146556,,,0.0,0.0,0
146562,,,0.0,0.0,0
1466,0.0,0.0,0.0,0.0,0
146664,,,0.0,0.0,0
146691,1.0,0.0,0.0,0.0,0
146705,,,0.0,0.0,0
146712,,,0.0,0.0,0
146713,,,0.0,0.0,0
146722,0.0,0.0,0.0,0.0,0
146754,,,0.0,0.0,0
146760,,,0.0,0.0,0
146771,,,0.0,0.0,0
146779,,,0.0,0.0,0
146795,,,0.0,0.0,0
1468,0.0,0.0,0.0,0.0,0
146802,,,0.0,0.0,0
146822,,,0.0,0.0,0
146845,,,0.0,0.0,0
146849,,,0.0,0.0,0
146850,1.0,0.0,0.0,0.0,0
146852,,,0.0,0.0,0
146853,,,0.0,0.0,0
146857,1.0,0.0,0.0,0.0,0
146861,,,0.0,0.0,0
146862,,,0.0,0.0,0
146894,,,0.0,0.0,0
1469,,,0.0,0.0,0
146909,1.0,0.0,0.0,0.0,0
146923,0.0,0.0,0.0,0.0,0
146956,1.0,0.0,0.0,0.0,0
147,,,0.0,0.0,0
1470,,,0.0,0.0,0
147007,1.0,0.0,0.0,0.0,0
147011,,,0.0,0.0,0
147015,1.0,0.0,0.0,0.0,0
147040,,,0.0,0.0,0
147081,,,0.0,0.0,0
147093,,,0.0,0.0,0
1471,1.0,0.0,0.0,0.0,0
147111,,,0.0,0.0,0
147138,1.0,0.0,1.0,0.0,1
147166,,,0.0,0.0,0
147179,,,0.0,0.0,0
147183,,,0.0,0.0,0
147184,,,0.0,0.0,0
147199,,,0.0,0.0,0
1472,,,0.0,0.0,0
147276,,,0.0,0.0,0
1473,,,0.0,0.0,0
147323,,,0.0,0.0,0
147339,1.0,0.0,0.0,0.0,0
147372,,,0.0,0.0,0
147381,,,0.0,0.0,0
1474,0.0,0.0,0.0,0.0,0
147407,,,0.0,0.0,0
147409,,,0.0,0.0,0
147463,,,0.0,0.0,0
147495,,,0.0,0.0,0
1475,1.0,0.0,0.0,0.0,0
1476,1.0,1.0,0.0,0.0,1
147645,,,0.0,0.0,0
147646,,,0.0,0.0,0
147650,,,0.0,0.0,0
147657,,,1.0,1.0,1
147658,,,1.0,0.0,0
147660,,,1.0,1.0,1
147664,,,0.0,0.0,0
147670,,,0.0,0.0,0
147685,,,0.0,0.0,0
147686,,,1.0,1.0,1
147687,1.0,0.0,1.0,1.0,1
147694,,,1.0,1.0,1
147699,,,0.0,0.0,0
1477,1.0,0.0,0.0,0.0,0
147700,,,0.0,0.0,0
147710,,,0.0,0.0,0
147719,,,0.0,0.0,0
147727,,,1.0,0.0,0
147741,,,0.0,0.0,0
147744,,,0.0,0.0,0
147746,,,0.0,0.0,0
147798,,,0.0,0.0,0
1478,1.0,0.0,0.0,0.0,0
147804,,,1.0,0.0,0
147807,1.0,0.0,0.0,0.0,0
147808,,,0.0,0.0,0
147837,,,1.0,1.0,1
147841,1.0,0.0,0.0,0.0,0
147872,,,0.0,0.0,0
1479,1.0,0.0,0.0,0.0,0
147906,,,0.0,0.0,0
147912,,,0.0,0.0,0
147920,,,0.0,0.0,0
147923,,,1.0,1.0,1
147929,,,0.0,0.0,0
147945,,,0.0,0.0,0
147947,,,0.0,0.0,0
147948,,,0.0,0.0,0
147949,,,0.0,0.0,0
147965,1.0,0.0,0.0,0.0,0
147968,,,0.0,0.0,0
147991,1.0,0.0,0.0,0.0,0
148,,,0.0,0.0,0
148003,,,0.0,0.0,0
148014,,,0.0,0.0,0
148022,0.0,0.0,0.0,0.0,0
148046,,,0.0,0.0,0
148066,,,0.0,0.0,0
148103,,,0.0,0.0,0
148109,,,0.0,0.0,0
148113,,,0.0,0.0,0
148137,,,0.0,0.0,0
148145,,,0.0,0.0,0
148156,,,0.0,0.0,0
148170,,,0.0,0.0,0
148189,,,1.0,0.0,0
148198,,,1.0,1.0,1
1482,,,0.0,0.0,0
148203,,,1.0,0.0,0
148206,,,1.0,1.0,1
148213,,,1.0,1.0,1
148223,1.0,0.0,0.0,0.0,0
148229,,,0.0,0.0,0
148231,,,0.0,0.0,0
148252,,,0.0,0.0,0
148254,0.0,0.0,0.0,0.0,0
148266,,,1.0,1.0,1
148268,,,1.0,0.0,0
148281,,,0.0,0.0,0
148304,,,0.0,0.0,0
148327,,,0.0,0.0,0
148345,,,0.0,0.0,0
148362,1.0,0.0,0.0,0.0,0
148398,,,0.0,0.0,0
148413,,,0.0,0.0,0
148418,,,0.0,0.0,0
148423,1.0,0.0,0.0,0.0,0
148479,,,0.0,0.0,0
1485,,,0.0,0.0,0
148523,,,0.0,0.0,0
148534,,,0.0,0.0,0
148545,,,0.0,0.0,0
148581,,,0.0,0.0,0
1486,1.0,0.0,0.0,0.0,0
148641,,,0.0,0.0,0
1487,1.0,1.0,0.0,0.0,1
148709,,,0.0,0.0,0
148713,,,0.0,0.0,0
148738,,,0.0,0.0,0
148741,,,0.0,0.0,0
148753,,,0.0,0.0,0
148756,,,0.0,0.0,0
148789,,,0.0,0.0,0
1488,1.0,0.0,0.0,0.0,0
148808,,,0.0,0.0,0
148811,,,0.0,0.0,0
148823,1.0,0.0,0.0,0.0,0
148824,,,0.0,0.0,0
148867,1.0,0.0,0.0,0.0,0
148870,,,0.0,0.0,0
1489,,,0.0,0.0,0
148930,,,0.0,0.0,0
148932,0.0,0.0,0.0,0.0,0
148979,,,0.0,0.0,0
1490,0.0,0.0,0.0,0.0,0
149013,,,1.0,1.0,1
149018,,,0.0,0.0,0
149041,,,0.0,0.0,0
149047,,,0.0,0.0,0
149069,,,0.0,0.0,0
149076,1.0,0.0,0.0,0.0,0
149086,,,0.0,0.0,0
149095,,,0.0,0.0,0
1491,1.0,0.0,0.0,0.0,0
149111,,,0.0,0.0,0
149175,,,0.0,0.0,0
149233,,,0.0,0.0,0
149281,,,0.0,0.0,0
149297,,,0.0,0.0,0
1493,1.0,0.0,0.0,0.0,0
149345,,,0.0,0.0,0
149371,1.0,0.0,0.0,0.0,0
149373,,,0.0,0.0,0
149420,,,0.0,0.0,0
149428,,,0.0,0.0,0
149461,,,0.0,0.0,0
149465,,,0.0,0.0,0
149466,,,0.0,0.0,0
149473,,,0.0,0.0,0
149478,,,0.0,0.0,0
149483,,,0.0,0.0,0
149499,,,0.0,0.0,0
1495,1.0,0.0,0.0,0.0,0
149563,,,0.0,0.0,0
1496,0.0,0.0,0.0,0.0,0
149603,0.0,0.0,0.0,0.0,0
149620,,,0.0,0.0,0
149628,1.0,0.0,0.0,0.0,0
149643,,,0.0,0.0,0
149647,,,0.0,0.0,0
149685,,,0.0,0.0,0
149699,,,0.0,0.0,0
1497,,,0.0,0.0,0
149708,,,0.0,0.0,0
149773,,,0.0,0.0,0
149775,,,0.0,0.0,0
149830,,,0.0,0.0,0
149837,,,0.0,0.0,0
149840,,,0.0,0.0,0
1499,1.0,0.0,0.0,0.0,0
149934,,,1.0,0.0,0
149950,,,0.0,0.0,0
149951,1.0,0.0,0.0,0.0,0
149954,,,0.0,0.0,0
149986,1.0,0.0,0.0,0.0,0
149998,,,0.0,0.0,0
15,,,0.0,0.0,0
150,0.0,0.0,0.0,0.0,0
1500,1.0,0.0,0.0,0.0,0
150000,,,0.0,0.0,0
150082,,,0.0,0.0,0
150084,,,0.0,0.0,0
150094,,,0.0,0.0,0
1501,,,0.0,0.0,0
150135,,,0.0,0.0,0
150142,,,0.0,0.0,0
150147,,,0.0,0.0,0
150159,,,0.0,0.0,0
150160,,,0.0,0.0,0
150165,,,0.0,0.0,0
150197,,,0.0,0.0,0
150209,,,0.0,0.0,0
150221,,,0.0,0.0,0
150223,1.0,0.0,0.0,0.0,0
150248,,,0.0,0.0,0
150274,1.0,1.0,0.0,0.0,1
150275,1.0,0.0,0.0,0.0,0
150280,,,0.0,0.0,0
150290,,,0.0,0.0,0
150291,,,0.0,0.0,0
150297,,,0.0,0.0,0
1503,1.0,1.0,0.0,0.0,1
150350,,,0.0,0.0,0
150353,,,0.0,0.0,0
150356,,,0.0,0.0,0
150365,,,0.0,0.0,0
150368,,,0.0,0.0,0
150372,1.0,0.0,0.0,0.0,0
150379,,,0.0,0.0,0
150383,0.0,0.0,0.0,0.0,0
150384,,,0.0,0.0,0
1504,,,0.0,0.0,0
150465,0.0,0.0,0.0,0.0,0
150468,1.0,0.0,0.0,0.0,0
150472,1.0,0.0,0.0,0.0,0
150483,,,0.0,0.0,0
150527,,,0.0,0.0,0
150538,,,0.0,0.0,0
150572,,,0.0,0.0,0
150577,,,0.0,0.0,0
150590,,,0.0,0.0,0
150596,,,0.0,0.0,0
1506,,,0.0,0.0,0
150677,,,0.0,0.0,0
150678,,,0.0,0.0,0
150681,,,0.0,0.0,0
150684,1.0,0.0,0.0,0.0,0
150696,,,0.0,0.0,0
150709,,,0.0,0.0,0
150726,,,0.0,0.0,0
150737,,,0.0,0.0,0
150763,,,0.0,0.0,0
150771,0.0,0.0,0.0,0.0,0
150776,,,0.0,0.0,0
150786,,,0.0,0.0,0
1508,1.0,1.0,0.0,0.0,1
150864,1.0,0.0,1.0,1.0,1
1509,1.0,1.0,0.0,0.0,1
150921,,,0.0,0.0,0
150946,,,0.0,0.0,0
150962,1.0,0.0,0.0,0.0,0
150967,,,0.0,0.0,0
150992,,,0.0,0.0,0
151,,,0.0,0.0,0
1510,,,0.0,0.0,0
151011,,,0.0,0.0,0
151050,,,0.0,0.0,0
151056,,,0.0,0.0,0
1511,1.0,0.0,0.0,0.0,0
151112,,,0.0,0.0,0
151121,,,0.0,0.0,0
151126,,,0.0,0.0,0
151174,,,0.0,0.0,0
151176,,,0.0,0.0,0
151188,1.0,0.0,0.0,0.0,0
151194,,,0.0,0.0,0
151195,0.0,0.0,0.0,0.0,0
1512,1.0,0.0,0.0,0.0,0
151230,,,0.0,0.0,0
151234,,,0.0,0.0,0
151242,,,0.0,0.0,0
151246,,,0.0,0.0,0
151254,,,0.0,0.0,0
151258,,,0.0,0.0,0
151278,,,0.0,0.0,0
151295,,,0.0,0.0,0
1513,,,0.0,0.0,0
151306,,,0.0,0.0,0
151313,0.0,0.0,0.0,0.0,0
151325,,,0.0,0.0,0
151354,,,0.0,0.0,0
151393,1.0,0.0,0.0,0.0,0
1514,1.0,0.0,0.0,0.0,0
151449,,,0.0,0.0,0
151473,,,0.0,0.0,0
151475,,,0.0,0.0,0
151477,,,0.0,0.0,0
151484,,,0.0,0.0,0
1515,0.0,0.0,0.0,0.0,0
151507,,,0.0,0.0,0
151516,0.0,0.0,0.0,0.0,0
151525,1.0,0.0,0.0,0.0,0
151531,,,0.0,0.0,0
151556,0.0,0.0,0.0,0.0,0
151613,1.0,0.0,0.0,0.0,0
151636,1.0,0.0,0.0,0.0,0
151647,,,0.0,0.0,0
151648,0.0,0.0,0.0,0.0,0
151649,,,0.0,0.0,0
151651,,,0.0,0.0,0
151658,,,0.0,0.0,0
1517,,,0.0,0.0,0
151742,0.0,0.0,0.0,0.0,0
151790,,,0.0,0.0,0
151827,,,0.0,0.0,0
151835,,,0.0,0.0,0
151871,,,0.0,0.0,0
151877,,,0.0,0.0,0
151887,,,0.0,0.0,0
151888,1.0,0.0,0.0,0.0,0
1519,0.0,0.0,0.0,0.0,0
151903,1.0,0.0,0.0,0.0,0
151963,1.0,0.0,0.0,0.0,0
151987,1.0,0.0,0.0,0.0,0
152,,,0.0,0.0,0
1520,1.0,0.0,1.0,1.0,1
152002,0.0,0.0,0.0,0.0,0
152006,,,0.0,0.0,0
152007,1.0,1.0,1.0,0.0,1
152015,,,0.0,0.0,0
152024,,,0.0,0.0,0
152048,,,0.0,0.0,0
152065,,,0.0,0.0,0
152078,,,0.0,0.0,0
152098,,,0.0,0.0,0
1521,1.0,0.0,0.0,0.0,0
152100,1.0,0.0,0.0,0.0,0
152110,,,0.0,0.0,0
152118,,,0.0,0.0,0
152137,1.0,0.0,0.0,0.0,0
152138,,,0.0,0.0,0
152185,1.0,0.0,0.0,0.0,0
152189,,,0.0,0.0,0
152195,,,0.0,0.0,0
1522,1.0,0.0,0.0,0.0,0
152206,,,0.0,0.0,0
152217,,,0.0,0.0,0
152225,,,0.0,0.0,0
152273,,,0.0,0.0,0
152274,,,0.0,0.0,0
1523,1.0,0.0,0.0,0.0,0
152330,,,0.0,0.0,0
1524,0.0,0.0,0.0,0.0,0
152404,,,0.0,0.0,0
152405,,,0.0,0.0,0
152485,,,0.0,0.0,0
1525,,,0.0,0.0,0
152503,,,0.0,0.0,0
152518,1.0,0.0,0.0,0.0,0
152519,,,0.0,0.0,0
152559,,,0.0,0.0,0
152573,,,0.0,0.0,0
152578,,,0.0,0.0,0
152579,1.0,0.0,0.0,0.0,0
152586,,,0.0,0.0,0
152641,,,0.0,0.0,0
152687,,,1.0,1.0,1
1527,,,0.0,0.0,0
152742,,,0.0,0.0,0
152756,,,0.0,0.0,0
152789,1.0,0.0,0.0,0.0,0
1528,1.0,0.0,0.0,0.0,0
152815,,,0.0,0.0,0
152816,,,0.0,0.0,0
152831,,,0.0,0.0,0
152877,,,0.0,0.0,0
152926,1.0,0.0,1.0,0.0,1
152940,,,0.0,0.0,0
152992,1.0,0.0,0.0,0.0,0
153,,,0.0,0.0,0
153020,,,0.0,0.0,0
153090,,,0.0,0.0,0
153129,0.0,0.0,0.0,0.0,0
153163,,,0.0,0.0,0
153201,,,0.0,0.0,0
153218,,,0.0,0.0,0
153222,1.0,0.0,0.0,0.0,0
153241,1.0,0.0,0.0,0.0,0
153328,,,0.0,0.0,0
153339,1.0,0.0,0.0,0.0,0
153364,1.0,0.0,0.0,0.0,0
153396,,,0.0,0.0,0
1534,,,0.0,0.0,0
153443,1.0,0.0,0.0,0.0,0
153469,,,0.0,0.0,0
153478,,,0.0,0.0,0
1535,1.0,0.0,0.0,0.0,0
153527,1.0,0.0,0.0,0.0,0
153562,,,0.0,0.0,0
153571,,,0.0,0.0,0
153572,,,0.0,0.0,0
153579,,,0.0,0.0,0
1536,1.0,0.0,0.0,0.0,0
153642,0.0,0.0,0.0,0.0,0
153643,,,0.0,0.0,0
153657,,,0.0,0.0,0
153684,,,0.0,0.0,0
1537,1.0,1.0,0.0,0.0,1
153733,0.0,0.0,0.0,0.0,0
153743,,,0.0,0.0,0
153745,,,0.0,0.0,0
153768,,,0.0,0.0,0
153769,,,0.0,0.0,0
153770,,,0.0,0.0,0
1538,,,0.0,0.0,0
153830,,,0.0,0.0,0
1539,,,0.0,0.0,0
153910,,,0.0,0.0,0
153918,,,0.0,0.0,0
154,0.0,0.0,0.0,0.0,0
1540,,,0.0,0.0,0
154007,1.0,0.0,0.0,0.0,0
154043,,,0.0,0.0,0
154064,,,0.0,0.0,0
154075,0.0,0.0,0.0,0.0,0
154091,,,0.0,0.0,0
154141,1.0,0.0,0.0,0.0,0
154150,,,0.0,0.0,0
154197,,,0.0,0.0,0
154214,,,0.0,0.0,0
154215,,,0.0,0.0,0
154288,,,0.0,0.0,0
1543,1.0,0.0,0.0,0.0,0
154313,,,0.0,0.0,0
154386,,,0.0,0.0,0
1544,,,0.0,0.0,0
154442,,,0.0,0.0,0
154449,,,0.0,0.0,0
154467,1.0,0.0,0.0,0.0,0
1545,1.0,0.0,0.0,0.0,0
154661,,,0.0,0.0,0
154664,1.0,0.0,0.0,0.0,0
154743,,,0.0,0.0,0
154761,,,1.0,0.0,0
154790,,,0.0,0.0,0
154791,,,0.0,0.0,0
154796,0.0,0.0,0.0,0.0,0
1548,,,0.0,0.0,0
154807,1.0,0.0,0.0,0.0,0
154810,,,0.0,0.0,0
154822,,,0.0,0.0,0
154860,,,0.0,0.0,0
154865,,,0.0,0.0,0
154881,,,1.0,0.0,0
1549,,,0.0,0.0,0
155,,,0.0,0.0,0
155006,,,0.0,0.0,0
155038,1.0,0.0,0.0,0.0,0
155051,,,0.0,0.0,0
155054,,,0.0,0.0,0
155061,1.0,0.0,1.0,1.0,1
155066,,,0.0,0.0,0
1551,,,0.0,0.0,0
155184,,,0.0,0.0,0
155185,,,0.0,0.0,0
1553,,,0.0,0.0,0
155368,,,0.0,0.0,0
155382,,,0.0,0.0,0
155400,,,0.0,0.0,0
155435,1.0,0.0,0.0,0.0,0
155465,,,0.0,0.0,0
1555,,,0.0,0.0,0
1556,,,0.0,0.0,0
1557,,,0.0,0.0,0
1558,,,0.0,0.0,0
1559,,,0.0,0.0,0
156,1.0,1.0,1.0,0.0,1
1562,,,0.0,0.0,0
1565,,,0.0,0.0,0
157,1.0,0.0,1.0,0.0,1
1571,,,0.0,0.0,0
1572,,,0.0,0.0,0
157273,,,0.0,0.0,0
157285,,,0.0,0.0,0
1573,,,0.0,0.0,0
157310,,,0.0,0.0,0
157313,,,0.0,0.0,0
157376,,,0.0,0.0,0
157378,1.0,0.0,0.0,0.0,0
157381,,,0.0,0.0,0
157489,,,0.0,0.0,0
157506,1.0,0.0,0.0,0.0,0
157556,,,0.0,0.0,0
157567,,,0.0,0.0,0
157570,1.0,0.0,0.0,0.0,0
157574,,,0.0,0.0,0
1576,,,0.0,0.0,0
157627,,,0.0,0.0,0
157638,,,0.0,0.0,0
157657,0.0,0.0,0.0,0.0,0
157680,,,0.0,0.0,0
157693,,,0.0,0.0,0
157695,0.0,0.0,0.0,0.0,0
157697,1.0,0.0,0.0,0.0,0
1577,,,1.0,0.0,0
157724,,,0.0,0.0,0
157739,,,0.0,0.0,0
157753,,,0.0,0.0,0
157769,1.0,0.0,0.0,0.0,0
157773,,,0.0,0.0,0
157777,,,0.0,0.0,0
157807,,,0.0,0.0,0
157848,,,0.0,0.0,0
157855,,,0.0,0.0,0
157869,,,0.0,0.0,0
1579,,,0.0,0.0,0
157922,1.0,0.0,0.0,0.0,0
158,1.0,1.0,0.0,0.0,1
1580,,,0.0,0.0,0
158035,,,0.0,0.0,0
158038,,,0.0,0.0,0
158046,,,0.0,0.0,0
158055,,,0.0,0.0,0
158056,,,0.0,0.0,0
158062,,,0.0,0.0,0
158067,,,0.0,0.0,0
158078,0.0,0.0,,,0
1581,,,0.0,0.0,0
158131,,,0.0,0.0,0
158135,,,0.0,0.0,0
158158,,,0.0,0.0,0
158160,,,0.0,0.0,0
1582,,,0.0,0.0,0
158219,1.0,0.0,0.0,0.0,0
158234,,,0.0,0.0,0
158248,,,0.0,0.0,0
158257,,,0.0,0.0,0
158293,,,0.0,0.0,0
158297,,,0.0,0.0,0
1583,0.0,0.0,0.0,0.0,0
158326,,,0.0,0.0,0
158358,,,0.0,0.0,0
158376,,,0.0,0.0,0
158381,,,0.0,0.0,0
158399,,,0.0,0.0,0
1584,,,0.0,0.0,0
158401,,,0.0,0.0,0
158405,0.0,0.0,0.0,0.0,0
158427,,,0.0,0.0,0
158431,,,0.0,0.0,0
158434,,,0.0,0.0,0
158471,0.0,0.0,0.0,0.0,0
1585,,,0.0,0.0,0
158506,,,0.0,0.0,0
158511,,,0.0,0.0,0
158521,,,0.0,0.0,0
158572,,,0.0,0.0,0
158584,,,0.0,0.0,0
158586,,,1.0,1.0,1
1586,,,0.0,0.0,0
1587,,,0.0,0.0,0
158724,,,0.0,0.0,0
158747,1.0,0.0,0.0,0.0,0
158763,,,0.0,0.0,0
158787,,,0.0,0.0,0
158798,,,0.0,0.0,0
1588,,,0.0,0.0,0
158800,,,0.0,0.0,0
158801,,,0.0,0.0,0
158809,,,0.0,0.0,0
158830,,,0.0,0.0,0
158833,,,0.0,0.0,0
158835,,,0.0,0.0,0
158866,,,0.0,0.0,0
158880,,,0.0,0.0,0
1589,,,0.0,0.0,0
158931,,,0.0,0.0,0
158960,,,0.0,0.0,0
158983,,,0.0,0.0,0
159,1.0,0.0,0.0,0.0,0
159013,1.0,0.0,1.0,0.0,1
159090,,,0.0,0.0,0
159091,,,0.0,0.0,0
1591,,,0.0,0.0,0
159119,,,0.0,0.0,0
159125,,,0.0,0.0,0
159162,,,0.0,0.0,0
159163,,,0.0,0.0,0
159195,,,0.0,0.0,0
1592,,,0.0,0.0,0
159296,,,0.0,0.0,0
1593,1.0,0.0,0.0,0.0,0
159371,,,0.0,0.0,0
1594,0.0,0.0,0.0,0.0,0
1595,1.0,0.0,0.0,0.0,0
159686,,,0.0,0.0,0
159963,,,0.0,0.0,0
159989,,,0.0,0.0,0
16,,,0.0,0.0,0
160,1.0,1.0,0.0,0.0,1
1600,,,0.0,0.0,0
160065,,,0.0,0.0,0
1601,1.0,0.0,0.0,0.0,0
160140,,,0.0,0.0,0
1602,0.0,0.0,0.0,0.0,0
160287,,,0.0,0.0,0
160298,,,0.0,0.0,0
1603,,,0.0,0.0,0
160313,,,0.0,0.0,0
160335,,,0.0,0.0,0
160364,0.0,0.0,0.0,0.0,0
160365,,,0.0,0.0,0
1604,1.0,0.0,0.0,0.0,0
160418,,,0.0,0.0,0
160419,,,0.0,0.0,0
160428,,,0.0,0.0,0
160492,,,0.0,0.0,0
1605,1.0,0.0,0.0,0.0,0
160518,,,0.0,0.0,0
